specimen_ID,digitizer,scale,x,y
,,,1359.5,791.167
,,,1374.167,805.833
,,,1583.5,793.833
,,,1351.5,864.5
,,,1086.167,763.167
,,,1386.167,897.833
FJ170712-011,MV,140,1792,414
,,139.004,1442.5,432.833
,,138.014,1486.5,478.167
,,,1559.833,484.833
,,,1631.833,475.5
,,,1679.833,542.167
,,,1669.167,586.167
,,,1643.833,590.167
,,,1542.5,563.5
,,,1443.833,568.833
,,,1395.833,526.167
,,,1309.167,498.167
,,,1067.833,611.5
,,,1331.833,627.5
,,,1347.833,691.5
,,,1363.833,708.833
,,,1553.167,683.5
,,,1349.167,762.167
,,,1074.5,678.167
,,,1379.833,787.5
FJ190711-001,MV,143,1968,198
,,143,1413.5,207.5
,,142,1489.5,273.5
,,,1621.5,285.5
,,,1691.5,271.5
,,,1773.5,387.5
,,,1757.5,451.5
,,,1723.5,457.5
,,,1581.5,413.5
,,,1423.5,407.5
,,,1339.5,335.5
,,,1209.5,297.5
,,,851.5,465.5
,,,1241.5,511.5
,,,1267.5,615.5
,,,1281.5,645.5
,,,1583.5,603.5
,,,1247.5,737.5
,,,863.5,577.5
,,,1297.5,779.5
FJ190827-007,MV,143,1930,444
,,143.003,1510.167,453.5
,,142,1563.5,492.167
,,,1655.5,501.5
,,,1722.167,493.5
,,,1772.833,564.167
,,,1759.5,620.167
,,,1734.167,626.833
,,,1619.5,590.833
,,,1504.833,585.5
,,,1455.5,538.833
,,,1363.5,500.167
,,,1067.5,617.5
,,,1364.833,650.833
,,,1368.833,718.833
,,,1388.833,742.833
,,,1615.5,724.167
,,,1372.833,802.833
,,,1072.833,686.833
,,,1399.5,832.167
FJ190827-009,MV,142.014,1925,440
,,143.031,1516.833,450.5
,,141.014,1560.833,493.167
,,,1658.167,502.5
,,,1726.167,497.167
,,,1770.167,563.833
,,,1762.167,623.833
,,,1735.5,626.5
,,,1622.167,589.167
,,,1504.833,586.5
,,,1456.833,538.5
,,,1366.167,501.167
,,,1063.5,614.5
,,,1364.833,650.5
,,,1370.167,715.833
,,,1388.833,743.833
,,,1618.167,722.5
,,,1367.5,801.167
,,,1074.167,685.167
,,,1400.833,834.5
FJ190827-017,MV,143.087,2345,484
,,141.128,1951.5,422.167
,,140.129,1991.5,482.167
,,,2076.833,502.167
,,,2140.833,503.5
,,,2176.833,578.167
,,,2162.167,628.833
,,,2131.5,628.833
,,,2031.5,574.167
,,,1920.833,559.5
,,,1883.5,508.833
,,,1800.833,460.833
,,,1487.5,534.167
,,,1779.5,610.167
,,,1776.833,679.5
,,,1784.833,700.833
,,,2018.167,711.5
,,,1754.167,748.833
,,,1484.833,604.833
,,,1791.5,788.833
JG170708-021,MV,140.057,1692,535
,,138.033,1319.5,454.5
,,142.056,1359.5,514.5
,,,1435.5,546.5
,,,1497.5,554.5
,,,1527.5,624.5
,,,1503.5,666.5
,,,1487.5,666.5
,,,1391.5,614.5
,,,1287.5,584.5
,,,1259.5,534.5
,,,1187.5,487.833
,,,902.833,526.167
,,,1157.5,624.833
,,,1158.833,692.833
,,,1168.167,712.833
,,,1369.5,736.833
,,,1138.833,760.833
,,,892.167,600.833
,,,1158.833,798.167
JG170712-022,MV,137,1724,383
,,139,1345.5,413.5
,,141.004,1390.833,454.833
,,,1473.5,465.5
,,,1544.167,450.833
,,,1596.167,513.5
,,,1588.167,565.5
,,,1564.167,570.833
,,,1452.167,541.5
,,,1340.167,546.833
,,,1294.833,501.5
,,,1210.833,474.833
,,,944.167,605.5
,,,1225.5,621.5
,,,1241.5,688.167
,,,1257.5,704.167
,,,1473.5,665.5
,,,1249.5,762.833
,,,956.167,674.833
,,,1285.5,792.167
JG170712-028,MV,139,1902,413
,,141.004,1523.167,410.5
,,140.014,1575.167,469.167
,,,1656.5,477.167
,,,1716.5,471.833
,,,1768.5,535.833
,,,1761.833,594.5
,,,1733.833,599.833
,,,1629.833,561.167
,,,1509.833,557.167
,,,1475.167,506.5
,,,1395.167,471.833
,,,1123.167,577.167
,,,1385.833,621.167
,,,1395.167,687.833
,,,1411.167,707.833
,,,1625.833,687.833
,,,1387.167,765.167
,,,1119.167,658.5
,,,1420.5,793.167
JG170712-049,MV,140,1901,422
,,138.004,1482.5,421.833
,,142.004,1534.5,472.5
,,,1623.833,485.833
,,,1698.5,480.5
,,,1742.5,543.167
,,,1737.167,603.167
,,,1713.167,609.833
,,,1595.833,569.833
,,,1479.833,561.833
,,,1431.833,513.833
,,,1347.833,483.167
,,,1054.5,591.167
,,,1351.833,637.833
,,,1359.833,704.5
,,,1375.833,723.167
,,,1589.167,701.833
,,,1354.5,784.5
,,,1061.167,675.167
,,,1389.167,815.167
JL190619-006,MV,140.004,1882,196
,,140,1359.5,215.5
,,140.004,1431.5,281.5
,,,1535.5,289.5
,,,1615.5,275.5
,,,1685.5,357.5
,,,1683.5,433.5
,,,1657.5,441.5
,,,1509.5,397.5
,,,1367.5,397.5
,,,1297.5,333.5
,,,1189.5,299.5
,,,835.5,461.5
,,,1199.5,491.5
,,,1225.5,583.5
,,,1243.5,609.5
,,,1515.5,565.5
,,,1219.5,685.5
,,,841.5,567.5
,,,1257.5,719.5
AOI190709-001,MLP,147,1825,560
,,138,1495.484,604.646
,,141,1539.636,635.813
,,,1620.149,641.007
,,,1669.496,625.424
,,,1731.829,700.742
,,,1705.857,731.909
,,,1695.468,742.298
,,,1601.969,713.728
,,,1500.678,721.52
,,,1459.123,687.757
,,,1386.402,664.382
,,,1160.446,791.644
,,,1396.791,789.047
,,,1414.971,848.783
,,,1435.749,866.963
,,,1614.955,828.005
,,,1420.165,916.31
,,,1157.849,853.977
,,,1425.36,950.073
FJ170709-063,MLP,138,1881,537
,,138,1478.5,542.5
,,141,1514.5,581.5
,,,1592.5,596.5
,,,1664.5,587.5
,,,1715.5,662.5
,,,1700.5,701.5
,,,1679.5,707.5
,,,1574.5,671.5
,,,1466.5,659.5
,,,1442.5,623.5
,,,1361.5,593.5
,,,1100.5,695.5
,,,1355.5,728.5
,,,1364.5,791.5
,,,1376.5,809.5
,,,1577.5,794.5
,,,1352.5,860.5
,,,1094.5,767.5
,,,1355.5,890.5
FJ170712-011,MLP,144,1791,411
,,144.031,1439.5,440.5
,,144.031,1484.5,479.5
,,,1559.5,482.5
,,,1625.5,473.5
,,,1685.5,545.5
,,,1670.5,584.5
,,,1646.5,593.5
,,,1550.5,563.5
,,,1445.5,566.5
,,,1394.5,527.5
,,,1310.5,494.5
,,,1079.5,614.5
,,,1334.5,626.5
,,,1346.5,689.5
,,,1361.5,710.5
,,,1556.5,686.5
,,,1343.5,758.5
,,,1082.5,674.5
,,,1343.5,791.5
FJ190711-001,MLP,138.033,1965,198
,,138.033,1415.5,215.5
,,144.031,1484.5,278.5
,,,1616.5,287.5
,,,1691.5,278.5
,,,1778.5,386.5
,,,1763.5,455.5
,,,1727.5,464.5
,,,1583.5,416.5
,,,1421.5,410.5
,,,1340.5,341.5
,,,1214.5,299.5
,,,866.5,467.5
,,,1244.5,515.5
,,,1265.5,620.5
,,,1283.5,647.5
,,,1583.5,608.5
,,,1259.5,737.5
,,,872.5,584.5
,,,1280.5,773.5
FJ190827-007,MLP,138,2070,285
,,144,1616.5,308.5
,,147.031,1682.5,350.5
,,,1775.5,362.5
,,,1841.5,356.5
,,,1904.5,422.5
,,,1895.5,491.5
,,,1868.5,494.5
,,,1745.5,449.5
,,,1607.5,449.5
,,,1556.5,395.5
,,,1460.5,362.5
,,,1163.5,500.5
,,,1478.5,533.5
,,,1481.5,611.5
,,,1505.5,638.5
,,,1757.5,605.5
,,,1472.5,704.5
,,,1154.5,587.5
,,,1496.5,734.5
FJ190827-009,MLP,144.031,1932,441
,,138.13,1508.5,458.5
,,144,1562.5,491.5
,,,1658.5,509.5
,,,1721.5,500.5
,,,1775.5,566.5
,,,1760.5,620.5
,,,1727.5,629.5
,,,1619.5,593.5
,,,1508.5,587.5
,,,1460.5,539.5
,,,1373.5,500.5
,,,1082.5,617.5
,,,1364.5,650.5
,,,1373.5,716.5
,,,1388.5,746.5
,,,1616.5,728.5
,,,1367.5,800.5
,,,1079.5,695.5
,,,1373.5,830.5
FJ190827-017,MLP,144.499,2355,477
,,141.51,1952.5,434.5
,,141.51,1991.5,482.5
,,,2081.5,503.5
,,,2144.5,503.5
,,,2177.5,578.5
,,,2168.5,629.5
,,,2132.5,629.5
,,,2030.5,578.5
,,,1916.5,560.5
,,,1880.5,512.5
,,,1796.5,461.5
,,,1496.5,536.5
,,,1778.5,611.5
,,,1775.5,683.5
,,,1787.5,704.5
,,,2021.5,716.5
,,,1760.5,749.5
,,,1484.5,605.5
,,,1778.5,788.5
JG170708-021,MLP,138,1689,537
,,135,1322.5,458.5
,,141.032,1358.5,521.5
,,,1433.5,548.5
,,,1499.5,557.5
,,,1529.5,629.5
,,,1505.5,671.5
,,,1481.5,671.5
,,,1397.5,614.5
,,,1286.5,587.5
,,,1256.5,530.5
,,,1190.5,494.5
,,,905.5,524.5
,,,1154.5,626.5
,,,1160.5,695.5
,,,1172.5,716.5
,,,1367.5,740.5
,,,1136.5,761.5
,,,893.5,605.5
,,,1157.5,788.5
JG170712-022,MLP,144,1761,378
,,141.032,1343.5,419.5
,,141,1388.5,458.5
,,,1475.5,467.5
,,,1544.5,458.5
,,,1604.5,530.5
,,,1574.5,566.5
,,,1559.5,575.5
,,,1457.5,542.5
,,,1337.5,545.5
,,,1289.5,506.5
,,,1211.5,482.5
,,,962.5,608.5
,,,1223.5,626.5
,,,1244.5,689.5
,,,1262.5,707.5
,,,1475.5,671.5
,,,1247.5,767.5
,,,953.5,674.5
,,,1268.5,791.5
JG170712-028,MLP,135.033,1908,411
,,138.033,1526.5,422.5
,,138,1574.5,464.5
,,,1655.5,482.5
,,,1715.5,479.5
,,,1769.5,542.5
,,,1760.5,596.5
,,,1733.5,599.5
,,,1628.5,563.5
,,,1517.5,560.5
,,,1475.5,506.5
,,,1403.5,467.5
,,,1133.5,587.5
,,,1391.5,620.5
,,,1397.5,692.5
,,,1409.5,713.5
,,,1634.5,686.5
,,,1388.5,761.5
,,,1121.5,662.5
,,,1400.5,788.5
JG170712-049,MLP,135.033,1905,420
,,129,1484.5,428.5
,,144.031,1532.5,473.5
,,,1622.5,491.5
,,,1700.5,479.5
,,,1748.5,554.5
,,,1745.5,605.5
,,,1715.5,608.5
,,,1607.5,569.5
,,,1484.5,566.5
,,,1433.5,512.5
,,,1358.5,488.5
,,,1067.5,590.5
,,,1352.5,635.5
,,,1361.5,701.5
,,,1382.5,722.5
,,,1589.5,704.5
,,,1355.5,782.5
,,,1067.5,677.5
,,,1373.5,812.5
JL190619-006,MLP,147.122,1872,192
,,138.033,1367.5,230.5
,,144.125,1430.5,278.5
,,,1535.5,293.5
,,,1613.5,275.5
,,,1697.5,389.5
,,,1685.5,431.5
,,,1661.5,443.5
,,,1517.5,392.5
,,,1364.5,401.5
,,,1301.5,341.5
,,,1196.5,305.5
,,,857.5,464.5
,,,1196.5,491.5
,,,1229.5,590.5
,,,1244.5,614.5
,,,1520.5,566.5
,,,1208.5,674.5
,,,848.5,557.5
,,,1241.5,716.5
AOI190709-001,RC,104,1828,561
,,104.019,1491.833,597.833
,,107,1539.833,635.167
,,,1614.5,637.833
,,,1670.5,621.833
,,,1718.5,677.833
,,,1726.5,729.833
,,,1705.167,736.5
,,,1603.833,712.5
,,,1502.5,717.833
,,,1462.5,684.5
,,,1385.167,661.833
,,,1155.833,779.167
,,,1389.167,788.5
,,,1417.167,845.833
,,,1430.5,863.167
,,,1615.833,827.167
,,,1425.167,908.5
,,,1154.5,851.833
,,,1430.5,933.167
FJ170709-063,RC,104.02,1856,539
,,106.02,1475.5,540.5
,,108,1515.5,582.5
,,,1595.5,596.5
,,,1661.5,586.5
,,,1711.5,654.5
,,,1703.5,700.5
,,,1681.5,706.5
,,,1571.5,670.5
,,,1467.5,660.5
,,,1439.5,628.5
,,,1351.5,592.5
,,,1099.5,690.5
,,,1357.5,726.5
,,,1359.5,788.5
,,,1377.5,810.5
,,,1585.5,794.5
,,,1351.5,862.5
,,,1085.5,766.5
,,,1347.5,888.5
FJ170712-011,RC,108.17,1796,416
,,102.18,1433.5,431.5
,,105.17,1486.833,478.167
,,,1558.833,483.5
,,,1632.167,474.167
,,,1684.167,544.833
,,,1670.833,586.167
,,,1646.833,591.5
,,,1545.5,563.5
,,,1446.833,568.833
,,,1390.833,522.167
,,,1300.167,500.833
,,,1076.167,616.833
,,,1334.833,624.833
,,,1349.5,687.5
,,,1364.167,714.167
,,,1553.5,684.833
,,,1348.167,762.167
,,,1072.167,679.5
,,,1354.833,780.833
FJ190711-001,RC,102.04,1962,198
,,105.04,1415.5,209.5
,,102,1484.5,269.5
,,,1622.5,293.5
,,,1694.5,272.5
,,,1775.5,371.5
,,,1766.5,449.5
,,,1736.5,464.5
,,,1589.5,410.5
,,,1427.5,410.5
,,,1343.5,335.5
,,,1214.5,296.5
,,,878.5,467.5
,,,1244.5,515.5
,,,1256.5,614.5
,,,1280.5,644.5
,,,1586.5,605.5
,,,1256.5,734.5
,,,869.5,581.5
,,,1262.5,770.5
FJ190827-007,RC,108.37,2079,279
,,105.04,1616.5,299.5
,,105,1676.5,350.5
,,,1775.5,356.5
,,,1838.5,353.5
,,,1904.5,431.5
,,,1895.5,488.5
,,,1868.5,491.5
,,,1739.5,446.5
,,,1607.5,452.5
,,,1553.5,401.5
,,,1448.5,362.5
,,,1166.5,503.5
,,,1466.5,530.5
,,,1481.5,614.5
,,,1499.5,638.5
,,,1757.5,602.5
,,,1475.5,701.5
,,,1154.5,581.5
,,,1466.5,734.5
FJ190827-009,RC,106,1932,446
,,106.08,1513.5,441.5
,,106,1563.5,495.5
,,,1657.5,503.5
,,,1721.5,497.5
,,,1773.5,567.5
,,,1767.5,617.5
,,,1741.5,627.5
,,,1621.5,593.5
,,,1503.5,583.5
,,,1459.5,539.5
,,,1371.5,501.5
,,,1081.5,619.5
,,,1365.5,649.5
,,,1369.5,725.5
,,,1393.5,751.5
,,,1623.5,721.5
,,,1371.5,803.5
,,,1077.5,695.5
,,,1383.5,839.5
FJ190827-017,RC,114.04,1995,1110
,,108.04,1601.5,1133.5
,,104.18,1646.5,1178.5
,,,1736.5,1187.5
,,,1805.5,1172.5
,,,1859.5,1241.5
,,,1853.5,1286.5
,,,1817.5,1295.5
,,,1712.5,1268.5
,,,1592.5,1271.5
,,,1556.5,1232.5
,,,1451.5,1199.5
,,,1178.5,1322.5
,,,1463.5,1346.5
,,,1466.5,1406.5
,,,1484.5,1430.5
,,,1718.5,1400.5
,,,1478.5,1496.5
,,,1166.5,1391.5
,,,1475.5,1523.5
JG170708-021,RC,106.02,1689,1412
,,104.02,1304.5,1439.5
,,106.08,1360.5,1485.5
,,,1440.5,1487.5
,,,1500.5,1477.5
,,,1550.5,1541.5
,,,1544.5,1585.5
,,,1522.5,1593.5
,,,1426.5,1567.5
,,,1314.5,1577.5
,,,1270.5,1533.5
,,,1178.5,1511.5
,,,924.5,1637.5
,,,1200.5,1647.5
,,,1214.5,1717.5
,,,1228.5,1731.5
,,,1428.5,1689.5
,,,1222.5,1785.5
,,,942.5,1711.5
,,,1214.5,1815.5
JG170712-022,RC,102,1734,1060
,,102,1355.5,1093.5
,,106,1397.5,1137.5
,,,1485.5,1141.5
,,,1549.5,1129.5
,,,1603.5,1185.5
,,,1601.5,1239.5
,,,1577.5,1247.5
,,,1465.5,1221.5
,,,1347.5,1223.5
,,,1311.5,1187.5
,,,1213.5,1163.5
,,,967.5,1279.5
,,,1227.5,1291.5
,,,1249.5,1361.5
,,,1269.5,1383.5
,,,1489.5,1337.5
,,,1255.5,1437.5
,,,961.5,1347.5
,,,1251.5,1453.5
JG170712-028,RC,104.08,1912,414
,,104.31,1523.5,417.5
,,106.1,1571.5,463.5
,,,1651.5,479.5
,,,1711.5,473.5
,,,1769.5,541.5
,,,1761.5,593.5
,,,1731.5,603.5
,,,1627.5,563.5
,,,1515.5,561.5
,,,1475.5,509.5
,,,1401.5,475.5
,,,1133.5,583.5
,,,1391.5,621.5
,,,1393.5,687.5
,,,1413.5,715.5
,,,1629.5,691.5
,,,1391.5,769.5
,,,1119.5,663.5
,,,1395.5,797.5
JG170712-049,RC,104.02,1904,426
,,102,1483.5,417.5
,,104,1529.5,469.5
,,,1623.5,483.5
,,,1697.5,477.5
,,,1749.5,549.5
,,,1737.5,601.5
,,,1711.5,607.5
,,,1597.5,569.5
,,,1479.5,561.5
,,,1429.5,517.5
,,,1347.5,483.5
,,,1071.5,593.5
,,,1351.5,633.5
,,,1359.5,703.5
,,,1377.5,721.5
,,,1587.5,705.5
,,,1359.5,783.5
,,,1061.5,677.5
,,,1363.5,807.5
JL190619-006,RC,108,1884,198
,,108,1364.5,221.5
,,108.4,1427.5,275.5
,,,1529.5,290.5
,,,1616.5,275.5
,,,1694.5,374.5
,,,1682.5,425.5
,,,1658.5,440.5
,,,1502.5,392.5
,,,1373.5,401.5
,,,1301.5,335.5
,,,1190.5,302.5
,,,860.5,464.5
,,,1205.5,488.5
,,,1220.5,584.5
,,,1241.5,614.5
,,,1520.5,566.5
,,,1217.5,677.5
,,,854.5,563.5
,,,1214.5,713.5
AOI190709-001,RAK,112.044,1833,561
,,116,1493.5,599.5
,,115,1538.5,632.5
,,,1616.5,632.5
,,,1670.5,623.5
,,,1727.5,680.5
,,,1715.5,734.5
,,,1700.5,737.5
,,,1598.5,716.5
,,,1505.5,722.5
,,,1460.5,683.5
,,,1388.5,659.5
,,,1151.5,782.5
,,,1397.5,785.5
,,,1418.5,851.5
,,,1433.5,866.5
,,,1619.5,821.5
,,,1418.5,917.5
,,,1157.5,854.5
,,,1451.5,947.5
FJ170709-063,RAK,112.044,1881,546
,,116.187,1472.5,539.5
,,119.182,1520.5,581.5
,,,1598.5,590.5
,,,1658.5,584.5
,,,1709.5,656.5
,,,1694.5,701.5
,,,1676.5,707.5
,,,1571.5,668.5
,,,1472.5,662.5
,,,1433.5,620.5
,,,1358.5,584.5
,,,1091.5,692.5
,,,1355.5,728.5
,,,1361.5,785.5
,,,1379.5,812.5
,,,1586.5,791.5
,,,1349.5,863.5
,,,1088.5,767.5
,,,1379.5,893.5
FJ170712-011,RAK,103.193,1791,1203
,,105.171,1424.5,1166.5
,,106.187,1469.5,1223.5
,,,1544.5,1235.5
,,,1625.5,1235.5
,,,1664.5,1307.5
,,,1640.5,1361.5
,,,1616.5,1352.5
,,,1517.5,1313.5
,,,1421.5,1304.5
,,,1382.5,1253.5
,,,1298.5,1214.5
,,,1046.5,1301.5
,,,1304.5,1346.5
,,,1301.5,1412.5
,,,1322.5,1433.5
,,,1523.5,1433.5
,,,1295.5,1481.5
,,,1037.5,1373.5
,,,1322.5,1514.5
FJ190711-001,RAK,113,1962,201
,,109,1406.5,215.5
,,102.044,1484.5,275.5
,,,1619.5,284.5
,,,1691.5,275.5
,,,1775.5,383.5
,,,1763.5,461.5
,,,1721.5,458.5
,,,1586.5,416.5
,,,1430.5,410.5
,,,1343.5,335.5
,,,1220.5,305.5
,,,875.5,473.5
,,,1256.5,515.5
,,,1265.5,617.5
,,,1289.5,644.5
,,,1595.5,599.5
,,,1256.5,743.5
,,,869.5,584.5
,,,1307.5,773.5
FJ190827-007,RAK,99.182,2067,279
,,102.044,1613.5,302.5
,,99.045,1682.5,350.5
,,,1772.5,362.5
,,,1844.5,350.5
,,,1907.5,437.5
,,,1895.5,494.5
,,,1868.5,494.5
,,,1739.5,449.5
,,,1616.5,455.5
,,,1550.5,395.5
,,,1448.5,365.5
,,,1154.5,500.5
,,,1475.5,527.5
,,,1481.5,605.5
,,,1502.5,632.5
,,,1742.5,599.5
,,,1475.5,701.5
,,,1151.5,581.5
,,,1511.5,731.5
FJ190827-009,RAK,96.187,1943.5,437.5
,,99.182,1505.5,455.5
,,102.044,1556.5,491.5
,,,1658.5,503.5
,,,1724.5,497.5
,,,1772.5,578.5
,,,1763.5,626.5
,,,1733.5,629.5
,,,1625.5,593.5
,,,1511.5,593.5
,,,1457.5,539.5
,,,1367.5,503.5
,,,1076.5,614.5
,,,1370.5,650.5
,,,1370.5,716.5
,,,1388.5,743.5
,,,1625.5,719.5
,,,1376.5,803.5
,,,1076.5,686.5
,,,1388.5,833.5
FJ190827-017,RAK,117.824,2361,489
,,129.725,1943.5,428.5
,,129.725,1997.5,485.5
,,,2081.5,503.5
,,,2141.5,503.5
,,,2186.5,584.5
,,,2168.5,632.5
,,,2123.5,626.5
,,,2027.5,575.5
,,,1919.5,566.5
,,,1880.5,509.5
,,,1793.5,461.5
,,,1496.5,545.5
,,,1775.5,611.5
,,,1775.5,677.5
,,,1790.5,698.5
,,,2018.5,713.5
,,,1760.5,752.5
,,,1478.5,611.5
,,,1790.5,794.5
JG170708-021,RAK,126.047,1692,1410
,,122.044,1304.5,1445.5
,,128,1364.5,1484.5
,,,1445.5,1490.5
,,,1502.5,1475.5
,,,1556.5,1541.5
,,,1550.5,1589.5
,,,1523.5,1592.5
,,,1433.5,1571.5
,,,1316.5,1574.5
,,,1268.5,1535.5
,,,1187.5,1511.5
,,,932.5,1640.5
,,,1199.5,1646.5
,,,1211.5,1724.5
,,,1232.5,1736.5
,,,1424.5,1688.5
,,,1238.5,1793.5
,,,935.5,1709.5
,,,1256.5,1820.5
JG170712-022,RAK,120.037,1740,1074
,,114,1352.5,1103.5
,,123.037,1400.5,1139.5
,,,1487.5,1142.5
,,,1547.5,1133.5
,,,1607.5,1193.5
,,,1601.5,1244.5
,,,1574.5,1244.5
,,,1466.5,1223.5
,,,1343.5,1223.5
,,,1307.5,1184.5
,,,1220.5,1163.5
,,,959.5,1274.5
,,,1238.5,1292.5
,,,1241.5,1358.5
,,,1265.5,1379.5
,,,1481.5,1340.5
,,,1256.5,1433.5
,,,965.5,1352.5
,,,1274.5,1463.5
JG170712-028,RAK,120.037,1917,417
,,120.15,1517.5,428.5
,,114.158,1574.5,473.5
,,,1652.5,479.5
,,,1724.5,473.5
,,,1769.5,542.5
,,,1769.5,599.5
,,,1736.5,602.5
,,,1634.5,566.5
,,,1514.5,563.5
,,,1478.5,509.5
,,,1394.5,479.5
,,,1133.5,581.5
,,,1391.5,617.5
,,,1391.5,692.5
,,,1412.5,707.5
,,,1637.5,692.5
,,,1391.5,767.5
,,,1115.5,665.5
,,,1403.5,797.5
JG170712-049,RAK,129,1911,426
,,123,1481.5,431.5
,,129,1538.5,476.5
,,,1622.5,485.5
,,,1700.5,473.5
,,,1739.5,545.5
,,,1742.5,611.5
,,,1712.5,611.5
,,,1601.5,572.5
,,,1487.5,563.5
,,,1436.5,518.5
,,,1358.5,482.5
,,,1061.5,593.5
,,,1358.5,632.5
,,,1358.5,704.5
,,,1376.5,719.5
,,,1598.5,698.5
,,,1361.5,791.5
,,,1061.5,677.5
,,,1391.5,818.5
JL190619-006,RAK,125.016,1890,209
,,127,1361.831,231.657
,,125,1430.713,277.579
,,,1527.657,285.232
,,,1606.744,272.476
,,,1693.484,366.87
,,,1683.28,433.201
,,,1662.87,443.406
,,,1509.799,397.484
,,,1364.382,394.933
,,,1295.5,338.807
,,,1183.248,305.642
,,,856.697,445.957
,,,1201.106,486.776
,,,1224.067,581.169
,,,1241.925,609.232
,,,1522.555,568.413
,,,1213.862,683.217
,,,846.492,563.311
,,,1264.886,721.484
JL190619-006,TSB,139,1882.5,199.833
,,140,1365.167,237.167
,,141.014,1430.5,281.167
,,142,1531.5,290.5
,,141,1609.5,276.5
,,,1695.5,382.5
,,,1681.5,436.5
,,,1657.5,444.5
,,,1511.5,398.5
,,,1363.5,398.5
,,,1295.5,334.5
,,,1189.5,302.5
,,,847.5,466.5
,,,1201.5,494.5
,,,1223.5,588.5
,,,1243.5,618.5
,,,1517.5,572.5
,,,1213.5,690.5
,,,849.5,560.5
,,,1243.5,726.5
AOI109709-001,TSB,138.033,1830,559
,,144,1488.5,601.5
,,139.014,1535.167,638.833
,,144.003,1615.167,641.5
,,136.015,1669.833,625.5
,,,1728.5,694.833
,,,1727.167,732.167
,,,1704.5,740.167
,,,1604.5,714.833
,,,1499.167,721.5
,,,1457.833,688.167
,,,1384.5,664.167
,,,1157.833,778.833
,,,1392.5,789.5
,,,1413.833,846.833
,,,1431.167,869.5
,,,1619.167,828.167
,,,1423.167,916.167
,,,1153.833,852.167
,,,1440.5,948.167
FJ170709-063,TSB,140.032,1862.5,545.5
,,139.004,1474.5,547.5
,,135.015,1516.5,583.5
,,135.015,1596.5,593.5
,,142.004,1660.5,585.5
,,,1710.5,659.5
,,,1702.5,703.5
,,,1680.5,707.5
,,,1570.5,669.5
,,,1462.5,663.5
,,,1436.5,623.5
,,,1348.5,593.5
,,,1090.5,689.5
,,,1356.5,731.5
,,,1364.5,791.5
,,,1380.5,809.5
,,,1588.5,795.5
,,,1348.5,861.5
,,,1086.5,765.5
,,,1368.5,897.5
FJ170712-011,TSB,136.004,1799,417
,,148.03,1436.167,437.167
,,137.033,1482.833,481.167
,,140.057,1558.833,489.167
,,145.003,1630.833,478.5
,,,1685.5,542.5
,,,1672.167,590.5
,,,1645.5,597.167
,,,1545.5,567.833
,,,1446.833,569.167
,,,1394.833,526.5
,,,1310.833,498.5
,,,1069.5,615.833
,,,1332.167,629.167
,,,1345.5,691.833
,,,1361.5,710.5
,,,1558.833,685.167
,,,1345.5,763.833
,,,1072.167,682.5
,,,1368.167,787.833
FJ190711-001,TSB,144.056,1971,204
,,140.014,1400.5,215.5
,,137.015,1478.5,278.5
,,138.033,1622.5,296.5
,,147.054,1688.5,278.5
,,,1775.5,392.5
,,,1760.5,458.5
,,,1724.5,470.5
,,,1589.5,413.5
,,,1421.5,410.5
,,,1349.5,341.5
,,,1211.5,305.5
,,,857.5,464.5
,,,1250.5,512.5
,,,1262.5,605.5
,,,1286.5,647.5
,,,1604.5,611.5
,,,1250.5,734.5
,,,866.5,584.5
,,,1295.5,773.5
FJ190827-007,TSB,146.003,2069,286
,,144.031,1610.5,305.5
,,141.057,1678.5,359.5
,,146.003,1774.5,367.5
,,140.014,1842.5,355.5
,,,1906.5,441.5
,,,1896.5,489.5
,,,1866.5,493.5
,,,1736.5,451.5
,,,1608.5,451.5
,,,1550.5,397.5
,,,1448.5,363.5
,,,1146.5,501.5
,,,1470.5,531.5
,,,1484.5,613.5
,,,1502.5,639.5
,,,1754.5,601.5
,,,1476.5,697.5
,,,1152.5,587.5
,,,1502.5,733.5
FJ190827-009,TSB,141.014,1930,448
,,140.057,1505.5,453.5
,,141,1561.5,493.5
,,143,1655.5,505.5
,,142.004,1723.5,497.5
,,,1773.5,579.5
,,,1763.5,627.5
,,,1731.5,627.5
,,,1619.5,593.5
,,,1505.5,587.5
,,,1457.5,539.5
,,,1363.5,501.5
,,,1075.5,617.5
,,,1367.5,649.5
,,,1373.5,719.5
,,,1391.5,745.5
,,,1617.5,723.5
,,,1375.5,805.5
,,,1073.5,691.5
,,,1395.5,833.5
FJ190827-017,TSB,140.513,2352,484
,,140.513,1947.5,435.5
,,142.506,1993.5,479.5
,,142.688,2081.5,501.5
,,136.528,2141.5,503.5
,,,2181.5,577.5
,,,2167.5,629.5
,,,2133.5,629.5
,,,2031.5,579.5
,,,1917.5,561.5
,,,1879.5,509.5
,,,1793.5,461.5
,,,1491.5,537.5
,,,1777.5,611.5
,,,1775.5,677.5
,,,1787.5,701.5
,,,2017.5,711.5
,,,1759.5,753.5
,,,1481.5,607.5
,,,1785.5,787.5
JG170708-021,TSB,138,1695,1408
,,143.003,1302.5,1449.5
,,136.004,1364.5,1487.5
,,143.031,1446.5,1495.5
,,139.004,1504.5,1481.5
,,,1554.5,1543.5
,,,1544.5,1593.5
,,,1516.5,1597.5
,,,1428.5,1573.5
,,,1310.5,1579.5
